timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,DAGOR_BETA,BREAKWATERD_LOAD_SHEDDING,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,PRICE_STEP,BREAKWATERD_A,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,PRICE_UPDATE_RATE,INTERCEPT,CHARON_TRACK_PRICE,DAGOR_UMAX,DAGOR_QUEUING_THRESHOLD,BREAKWATER_B,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATER_INITIAL_CREDIT,DAGOR_ALPHA,BREAKWATER_LOAD_SHEDDING,BREAKWATER_SLO,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,BREAKWATER_RTT,BREAKWATERD_INITIAL_CREDIT,LOAD_SHEDDING,BREAKWATERD_CLIENT_EXPIRATION,PRICE_STRATEGY
0607_1546,motivate-get,charon,16000,7114.899405764043,7114.593019604118,19.942222850000054,13.0031845,5.592436,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0607_1546.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2038,motivate-set,breakwater,24000,8450.062875632902,8305.815820132466,148.9399714600001,91.49704789999998,37.478152,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0607_2038.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0624,motivate-get,breakwater,18000,10436.831537567325,10407.158192999732,28.651853399999982,19.445554099999978,6.64174,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0608_0624.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0820,S_161142529,breakwaterd,1000,865.984983958507,865.984983958507,74.224343,72.505977,69.696352,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0608_0820.json,0.01,true,9.494892587070712,8.097836752950782,8754us,0,1.1474597295337519,10ms,10ms,breakwaterd,false,20,2ms,8.958862181960669,false,true,false,2141us,100us,964,0.05,true,31463us,10ms,26591us,13268us,2892,true,50492us,step
0608_0657,motivate-get,charon,26000,7230.479481967012,7205.187702379035,28.02346860000001,18.64383179999995,6.603063,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0657.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0046,motivate-set,breakwater,14000,5539.843468473027,5539.843468473027,38.70261924000001,32.994293400000004,24.582376,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-14000-0608_0046.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2004,motivate-get,dagor,16000,5470.2052100216015,5469.082320938238,20.121127579999996,14.664707299999996,5.928795,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-16000-0607_2004.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2309,motivate-set,dagor,16000,74.34859890369242,74.34859890369242,41.024233249999995,36.0227008,25.287894,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0607_2309.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0151,S_161142529,breakwater,1000,946.4538331587412,946.4538331587412,74.05589971999997,71.9490844,69.361928,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-1000-0608_0151.json,0.01,true,0.02,0.2365020522901441,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,2.4855710231244577,false,true,false,789us,100us,1425,0.05,true,1626us,10ms,12500us,3605us,400,true,10ms,step
0608_0523,motivate-set,dagor,30000,10637.181858560092,8577.498860267027,1152.9822924699986,729.480191649999,65.5606255,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0608_0523.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2043,motivate-get,dagor,10000,2324.2217186618755,2324.2217186618755,13.644977979999986,8.013047599999997,5.142786,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0607_2043.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2305,motivate-set,dagor,10000,3991.1505813950544,3991.1505813950544,34.78321839999999,28.902479599999996,24.138912,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0607_2305.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2348,motivate-get,breakwater,10000,3150.3055335347203,3142.416963580829,18.917082419999932,9.648995349999998,5.1749295,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0607_2348.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0422,motivate-set,breakwater,22000,7302.94756165558,7256.998573552716,106.82284083999998,73.15057194999997,35.198143,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0608_0422.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1448,motivate-set,breakwater,10000,3301.533132721875,3301.533132721875,45.660459519999975,33.279622249999974,24.3113885,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0607_1448.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0851,motivate-set,charon,10000,3752.585945832872,3752.585945832872,35.6228985,28.852424,24.135749500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0851.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2006,S_102000854,dagor,1000,992.9922938985728,992.9922938985728,48.05164184000001,45.016330399999994,41.835812,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-1000-0607_2006.json,2.6518845382867213,true,0.02,0.001,1000us,0,0.001,5443us,10ms,dagor,false,16,1582us,0.02,false,true,false,10ms,100us,400,0.274757894880173,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2121,motivate-set,dagor,28000,5734.23837277218,5418.555140887284,387.9521915500013,139.95535525,35.3767355,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-28000-0607_2121.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1952,motivate-get,breakwater,18000,9883.7366350541,9746.833422555757,38.46365595999999,24.47829639999999,7.639481,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0607_1952.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1736,motivate-set,breakwaterd,30000,5659.598366502001,5294.426435934319,169.59223443999971,135.88596805,61.2704285,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1736.json,0.01,true,1.981014890848788,6.133567491945523,6955us,0,1.4038693859523377,10ms,10ms,breakwaterd,false,20,2ms,8.781174363909454,false,true,false,137us,100us,670,0.05,true,28375us,10ms,58462us,8346us,4841,true,82067us,step
0608_0051,motivate-set,breakwater,22000,5109.325923089849,5104.8215668576395,100.53215254999962,74.2335755,34.078795,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0608_0051.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1437,motivate-set,charon,18000,4811.520758276718,4811.520758276718,39.10757462,32.99253374999999,24.855811,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0607_1437.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0408,motivate-set,charon,22000,4865.774508613783,4865.774508613783,43.47125652000002,35.096220499999994,25.119446,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0608_0408.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2112,motivate-get,breakwater,12000,7158.439494105887,7158.235183248962,17.44867667000003,10.391206149999993,5.199317,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0607_2112.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0112,motivate-set,breakwater,16000,5566.07933393218,5565.876975198306,55.570069629999985,41.42297635,25.943196999999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0608_0112.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1521,motivate-set,charon,24000,4744.209854243412,4744.209854243412,45.715480730000024,36.0362173,25.305470999999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-24000-0607_1521.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2138,motivate-get,dagor,30000,1436.1944725193057,813.9059505281072,1651.9617917200003,790.8094259999995,28.420688,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-30000-0607_2138.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0615,motivate-set,charon,26000,4832.986248131388,4832.986248131388,44.78126110000001,35.5193127,25.387224,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0608_0615.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0035,motivate-set,dagor,18000,4570.917287680293,4570.917287680293,41.19669433,33.578950850000005,24.721618499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0608_0035.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0137,motivate-set,breakwater,24000,6163.364643472913,6093.043088573834,132.08806560000016,99.954072,42.529685,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0608_0137.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0053,motivate-set,breakwater,24000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0608_0053.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2246,motivate-set,dagor,24000,5259.491235625227,5259.491235625227,62.746868,44.33717,25.944413,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0607_2246.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0125,S_161142529,dagor,1000,998.3624737000441,998.3624737000441,74.38480937,72.4222598,69.5070945,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-1000-0608_0125.json,2.1912220547332772,true,0.02,0.001,1000us,0,0.001,3605us,10ms,dagor,false,13,6462us,0.02,false,true,false,10ms,100us,400,0.8809237655977484,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1738,motivate-set,breakwaterd,30000,5596.257302288682,5040.905085071536,219.7393361599996,149.54920634999996,62.054344,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1738.json,0.01,true,4.211076250050522,26.29167456888115,14145us,0,0.983468338330501,10ms,10ms,breakwaterd,false,20,2ms,8.946066635038473,false,true,false,426us,100us,40,0.05,true,44028us,10ms,32086us,3396us,2666,true,96210us,step
0608_0436,motivate-set,dagor,22000,5848.343369270624,5848.343369270624,43.372591750000005,35.690331199999974,24.915756000000002,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0608_0436.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1602,motivate-get,breakwater,14000,8331.795379769732,8328.12062346732,22.75732615999999,14.925794999999985,5.540994,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-14000-0607_1602.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0609,motivate-get,charon,16000,6913.978183873933,6909.280702204068,17.71554956000004,11.672416199999997,5.582119,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0608_0609.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_1540,motivate-set,breakwater,24000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0607_1540.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0846,motivate-set,dagor,24000,5687.355005513376,5687.355005513376,58.28469463000002,43.79524694999997,25.908765,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0608_0846.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2345,motivate-set,dagor,28000,10527.449593068528,8945.179868058547,785.2862227399991,379.9788201999996,61.952231,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-28000-0607_2345.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0029,motivate-set,charon,14000,4473.659040565148,4473.659040565148,36.53012928,30.70504009999999,24.483516,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-14000-0608_0029.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_1947,motivate-get,dagor,10000,2609.2232265721655,2609.2232265721655,12.371059719999998,7.528972799999998,5.165623,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0607_1947.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1423,motivate-get,breakwater,14000,8130.002012097221,8109.675723841709,24.062779239999994,15.363693000000003,5.667571,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-14000-0607_1423.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2132,motivate-get,dagor,20000,5638.752408364386,5628.818897347507,24.564365579999993,16.802553899999996,5.860252,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-20000-0607_2132.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1801,motivate-set,breakwaterd,30000,12095.792306554626,10311.83392694985,202.01173423999992,161.37832699999998,78.366277,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1801.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0607_2011,motivate-get,dagor,26000,6734.886015346598,6037.50832289802,136.03232753999998,54.22714879999991,9.7259305,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0607_2011.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0733,motivate-set,charon,18000,4798.480689996377,4798.480689996377,40.20868675,33.610161,24.80626,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0608_0733.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0705,motivate-get,breakwater,18000,10143.360060787852,10016.616571838842,36.527252600000004,24.644025049999968,7.366944,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0608_0705.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1503,motivate-get,charon,16000,6773.966580512209,6771.924199054581,18.721982249999996,11.90373395,5.5274505000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0607_1503.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2226,motivate-get,breakwaterd,16000,9572.429181965403,9456.938773030304,36.19889586000001,24.46235929999992,7.675945,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-16000-0607_2226.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0607_2335,motivate-set,dagor,12000,3621.9007220256904,3621.9007220256904,37.77146692000001,30.363473,24.163713,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0607_2335.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0452,S_161142529,breakwaterd,1000,890.9807787800594,890.9807787800594,74.49748147999999,72.5673618,69.6660045,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0608_0452.json,0.01,true,9.494892587070712,8.097836752950782,8754us,0,1.1474597295337519,10ms,10ms,breakwaterd,false,20,2ms,8.958862181960669,false,true,false,2141us,100us,964,0.05,true,31463us,10ms,26591us,13268us,2892,true,50492us,step
0607_1555,motivate-get,charon,30000,7051.7482063931975,6925.194055646502,39.60631349999996,25.798077850000016,7.996471,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0607_1555.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0210,motivate-set,breakwater,10000,3980.3680444398597,3980.3680444398597,36.892541100000024,30.241979999999998,24.148233,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0608_0210.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1431,motivate-get,charon,30000,8208.057388938238,8037.047675218515,47.00136750999991,24.831851900000007,7.761342,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0607_1431.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0756,motivate-set,dagor,10000,61.50470394075379,61.50470394075379,29.837635440000003,26.963490599999997,24.853294,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0608_0756.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2305,motivate-set,charon,12000,4210.784402200839,4210.784402200839,36.47377079999997,30.4515747,24.292744,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-12000-0607_2305.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0444,S_149998854,dagor,1000,1002.838690483569,1002.838690483569,117.65507954,115.4325053,113.079737,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-1000-0608_0444.json,2.0144790634632894,true,0.02,0.001,1000us,0,0.001,3806us,10ms,dagor,false,9,6193us,0.02,false,true,false,10ms,100us,400,1.189880849637384,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2103,motivate-get,dagor,20000,456.19043988755885,455.7816670919607,21.128885739999994,15.73222254999999,5.819377,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-20000-0607_2103.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2204,motivate-get,breakwater,26000,8484.2997716129,2920.2163594520866,619.4186614400005,253.24542319999986,49.023007,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0607_2204.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1427,motivate-set,breakwater,20000,6779.407420713128,6779.407420713128,57.15952492999997,45.690192149999994,28.2335,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-20000-0607_1427.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1859,motivate-get,dagor,10000,3292.3789277527653,3292.3789277527653,12.381016799999998,7.8433488,5.1747495,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0607_1859.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
