interface,control_scheme,capacity,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count
S_149998854,dagor,6000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3326.129976270588,3326.129976270588,285.34750550999985,249.73931994999995,177.199186,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,7000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3101.893481843015,3101.893481843015,345.895045,299.440819,213.615354,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,8000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2894.061573928941,2893.75190510839,460.9388382,375.6762044,240.297602,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,9000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2799.362607297559,2797.7254334647946,483.0774334700001,422.3879720999997,270.7639485,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,10000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2748.684440727556,2747.030039378888,524.35080156,459.06298919999983,299.788893,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,11000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2531.7129581705417,2323.9664509278173,762.85437331,626.56199465,351.2952085,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,12000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2638.106720263007,2336.570334889769,757.8594077099999,649.3278773999998,375.72836,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,13000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2543.008207476251,2281.3277088813707,726.65583568,631.9969225999998,401.306307,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,14000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2391.4944187689675,1746.8057229640413,913.1776184599996,803.0768671000001,475.363109,0.0,0.0,0.0,0.0,0.0,1
S_149998854,dagor,15000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2633.4717348427785,1747.508376160734,954.40657573,835.6568617,500.2529685,0.0,0.0,0.0,0.0,0.0,1
S_161142529,breakwater,1000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,967.2027257883495,967.2027257883495,73.70625963314286,71.95129933857143,69.33705157142857,24.77934801177153,24.77934801177153,0.34445793397062713,0.1252149493224328,0.053847634010248925,35
S_161142529,breakwater,2000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,1909.6707302912318,1909.6707302912318,72.16848266,70.044148,67.54313575,30.182090560054178,30.182090560054178,0.2939294799999992,0.11708905000000058,0.054215249999998605,2
S_161142529,breakwater,3000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,2926.930011823247,2926.930011823247,75.90213359999997,71.89774045,67.99138125,2.881265791102237,2.881265791102237,0.27592339999996796,0.04585505000000012,0.047312750000003234,2
S_161142529,breakwater,4000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,3943.8122242964255,3943.8122242964255,80.913412865,75.852388375,69.67844425000001,3.4607858137743506,3.4607858137743506,0.24719911500002567,0.25546687500000687,0.038904249999998086,2
S_161142529,breakwater,5000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,4876.695835848609,4876.695835848609,92.66160574,85.02289015,73.256673,92.4176148757324,92.4176148757324,1.8953828599999873,1.8167949500000127,0.3617340000000091,2
S_161142529,breakwater,6000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,5712.7280258820765,5712.7280258820765,114.36904313999997,102.09698635,80.986285,95.18181294549686,95.18181294549686,1.6528631799999793,0.3593977499999994,0.5848040000000054,2
S_161142529,breakwater,7000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,6419.041372550533,6419.041372550533,161.02929224999997,134.66220755,95.486692,57.456241477223784,57.456241477223784,4.167506650000028,6.380969950000008,2.020472999999999,2
S_161142529,breakwater,8000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,6651.8619357494335,6651.8619357494335,235.79383298500005,182.56134674999996,109.40048575,0.579216387275892,0.579216387275892,4.9406301550000435,0.8920744999999499,2.579669249999995,2
S_161142529,breakwater,9000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,6821.131634556239,6821.131634556239,265.737340045,218.54503494999994,123.78648225,248.69789475710536,248.69789475710536,3.1730547050000126,6.781216400000027,15.847670250000004,2
S_161142529,breakwater,10000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,7118.1493065781015,7114.798791629857,300.633508295,253.25396302500002,146.14129250000002,59.831961851238475,60.81081759082463,6.52655980499992,1.1475679750000083,6.544640499999993,2
S_161142529,breakwater,11000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,7194.665964150819,7095.618063814007,349.92210404499986,281.98334650000004,157.67174025,133.85591998271957,47.0826664145809,53.512914765000104,38.4042381,12.573893249999998,2
S_161142529,breakwater,12000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,7288.789358231564,6970.488118556396,442.4455314999998,345.5513818,175.198557,0.0,0.0,0.0,0.0,0.0,1
S_161142529,breakwater,13000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,7284.024335239674,6703.312030576272,522.0664551499996,413.87662575,180.2391515,0.0,0.0,0.0,0.0,0.0,1
S_161142529,breakwater,14000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,7046.583092306082,6836.073414608612,410.3985996200007,327.3136004,169.48435,0.0,0.0,0.0,0.0,0.0,1
S_161142529,breakwater,15000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.2365020522901441,True,400,100us,789us,20,0.001,True,step,1000us,1425,2.4855710231244577,0.05,breakwater,10ms,0.01,False,1626us,3605us,6914.878344370464,6199.5425403778445,455.2087805,394.0932695,210.585439,0.0,0.0,0.0,0.0,0.0,1
S_161142529,breakwaterd,1000,9.494892587070712,True,26591us,2ms,10ms,False,10ms,10ms,True,0,8.097836752950782,True,2892,100us,2141us,20,1.147459729533752,True,step,8754us,964,8.958862181960669,0.05,breakwaterd,50492us,0.01,False,31463us,13268us,805.7565273552688,805.7565273552688,79.67284605852943,76.21785314411764,72.3466485,226.29177433251996,226.29177433251996,19.818472761435064,16.264845794332835,13.041274985456951,34
S_161142529,breakwaterd,2000,9.494892587070712,True,26591us,2ms,10ms,False,10ms,10ms,True,0,8.097836752950782,True,2892,100us,2141us,20,1.147459729533752,True,step,8754us,964,8.958862181960669,0.05,breakwaterd,50492us,0.01,False,31463us,13268us,1759.0025068703449,1759.0025068703449,73.4499481,71.07694900000001,68.150131,0.0,0.0,0.0,0.0,0.0,1
