timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING,interfaces,total_goodput,total_throughput
0615_1727,S_161142529,charon,11000,3961.740769753224,3338.691865804664,545.9673216400004,448.7594782000001,193.834725,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-11000-0615_1727.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6116.38877550101,7323.216225210127
0615_1727,S_102000854,charon,11000,1231.2637373539185,718.8066993093018,884.0308682999995,734.3861086499998,134.835896,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-11000-0615_1727.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6116.38877550101,7323.216225210127
0615_1731,S_149998854,charon,12000,3181.006184837736,2515.8147076645664,3177.54816586,1674.8770981999992,295.68357,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0615_1731.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",5467.119056677135,7360.553201698619
0615_1731,S_161142529,charon,12000,3632.609925613952,2917.3427520317323,1233.955516609983,643.2678306999995,208.3043425,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0615_1731.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",5467.119056677135,7360.553201698619
0615_1731,S_102000854,charon,12000,546.9370912469311,33.96159698083623,944.43682269,796.4249168999996,400.9313665,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-12000-0615_1731.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",5467.119056677135,7360.553201698619
0615_1734,S_102000854,breakwater,1000,998.0188626173212,998.0188626173212,47.23017214999996,44.1358025,40.913653,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-1000-0615_1734.json,0,False,False,True,100us,20,82us,0.02,0.2895180150248522,1000us,10ms,12500us,True,0.05,step,10ms,1.2813105474595612,10ms,4618us,0.001,False,1776,True,2ms,0.01,400,18779us,breakwater,10ms,True,"('S_102000854', 'S_161142529')",1731.6377841619974,1731.6377841619974
0615_1734,S_161142529,breakwater,1000,733.6189215446761,733.6189215446761,70.05735069999999,66.325912,63.322738,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-1000-0615_1734.json,0,False,False,True,100us,20,82us,0.02,0.2895180150248522,1000us,10ms,12500us,True,0.05,step,10ms,1.2813105474595612,10ms,4618us,0.001,False,1776,True,2ms,0.01,400,18779us,breakwater,10ms,True,"('S_102000854', 'S_161142529')",1731.6377841619974,1731.6377841619974
0615_1738,S_149998854,breakwater,2000,1957.18045465051,1957.18045465051,129.77263561,123.57130115,115.120189,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-2000-0615_1738.json,0,False,False,True,100us,20,82us,0.02,0.2895180150248522,1000us,10ms,12500us,True,0.05,step,10ms,1.2813105474595612,10ms,4618us,0.001,False,1776,True,2ms,0.01,400,18779us,breakwater,10ms,True,"('S_102000854', 'S_149998854', 'S_161142529')",5283.949344901702,5283.949344901702
0615_1738,S_161142529,breakwater,2000,1629.8085266943222,1629.8085266943222,81.4126916,73.4895932,65.48743,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-2000-0615_1738.json,0,False,False,True,100us,20,82us,0.02,0.2895180150248522,1000us,10ms,12500us,True,0.05,step,10ms,1.2813105474595612,10ms,4618us,0.001,False,1776,True,2ms,0.01,400,18779us,breakwater,10ms,True,"('S_102000854', 'S_149998854', 'S_161142529')",5283.949344901702,5283.949344901702
0615_1738,S_102000854,breakwater,2000,1696.9603635568694,1696.9603635568694,64.92632211999997,57.9325506,46.226835,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-2000-0615_1738.json,0,False,False,True,100us,20,82us,0.02,0.2895180150248522,1000us,10ms,12500us,True,0.05,step,10ms,1.2813105474595612,10ms,4618us,0.001,False,1776,True,2ms,0.01,400,18779us,breakwater,10ms,True,"('S_102000854', 'S_149998854', 'S_161142529')",5283.949344901702,5283.949344901702
