interface,control_scheme,capacity,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count
reserve-hotel,charon,7000,0.02,True,12500us,2ms,174us,True,10ms,75611us,True,348,0.001,True,400,136us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,2029.4195637904947,2025.5077386481269,9.940138672000005,4.097202749999996,1.2603532999999998,812.0893852756432,810.5742458278153,0.43862264991897953,0.5649631393878606,0.11361430420356416,5
reserve-hotel,charon,9000,0.02,True,12500us,2ms,174us,True,10ms,75611us,True,348,0.001,True,400,136us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,1833.2326721849913,1825.093418508979,12.546623170000014,5.877120449999997,1.2879016,952.7428129861023,948.1156190324205,0.9009504649092561,1.1551479787296353,0.031080964300355965,5
reserve-hotel,dagor,3000,0.02,True,12500us,223183us,10ms,False,9697us,10ms,True,0,0.001,True,400,100us,10ms,12,0.001,True,step,1000us,400,0.02,4.584627199742204,dagor,10ms,5.861377546863297,False,12500us,1000us,1982.9271992836518,1982.683128251872,4.701500786000002,2.042076679999999,1.1988045,2.0645705954343976,1.8908972780675752,1.0330441705963012,0.062380742462818044,0.03411334076574734,5
reserve-hotel,dagor,5000,0.02,True,12500us,223183us,10ms,False,9697us,10ms,True,0,0.001,True,400,100us,10ms,12,0.001,True,step,1000us,400,0.02,4.584627199742204,dagor,10ms,5.861377546863297,False,12500us,1000us,2967.808408067415,2962.437899006939,9.888030055999995,4.692909259999997,1.1440601000000001,2.3708551040589865,4.657031715331044,1.238676483753636,0.9901489919075918,0.01925607982534353,5
reserve-hotel,dagor,7000,0.02,True,12500us,223183us,10ms,False,9697us,10ms,True,0,0.001,True,400,100us,10ms,12,0.001,True,step,1000us,400,0.02,4.584627199742204,dagor,10ms,5.861377546863297,False,12500us,1000us,3949.428842136317,3578.2825693897466,52.53927243800003,27.85606355,1.3640063999999998,8.00914701012087,142.69725049666155,16.68379865212499,11.985822421392273,0.06612884432862866,5
reserve-hotel,dagor,9000,0.02,True,12500us,223183us,10ms,False,9697us,10ms,True,0,0.001,True,400,100us,10ms,12,0.001,True,step,1000us,400,0.02,4.584627199742204,dagor,10ms,5.861377546863297,False,12500us,1000us,4914.135210395096,3882.783156002044,95.49215491250007,65.45704988749999,3.2063855,23.560909991275555,123.50498115131039,23.074317529970866,13.108672698154244,0.21973456255190035,5
search-hotel,breakwater,1000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.053497226936701,True,400,100us,729us,20,0.001,True,step,1000us,1315,1.843235356875576,0.05,breakwater,10ms,0.01,False,19810us,26852us,1000.4219197828392,1000.4219197828392,12.305260419999998,10.36980865,7.604936,0.0,0.0,0.0,0.0,0.0,5
search-hotel,breakwater,1000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.090939803465844,True,400,100us,0us,20,0.001,True,step,1000us,523,10.80766415669795,0.05,breakwater,10ms,0.01,False,4707us,6723us,26.39348234774805,26.39348234774805,12.58335172,11.4088607,10.0869175,0.0,0.0,0.0,0.0,0.0,1
search-hotel,breakwater,2000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,0.1226242507011081,True,400,100us,512us,20,0.001,True,step,1000us,851,8.228030685972415,0.05,breakwater,10ms,0.01,False,18910us,29797us,2000.374188748452,2000.374188748452,9.21274852,7.939778199999998,6.106676,0.0,0.0,0.0,0.0,0.0,1
search-hotel,breakwater,2000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.090939803465844,True,400,100us,0us,20,0.001,True,step,1000us,523,10.80766415669795,0.05,breakwater,10ms,0.01,False,4707us,6723us,185.07697742498803,185.07697742498803,16.0618539,11.5979765,9.386104,0.0,0.0,0.0,0.0,0.0,1
