timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,BREAKWATERD_RTT,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,LATENCY_THRESHOLD,TOKEN_UPDATE_RATE,PRICE_STRATEGY,BREAKWATERD_INITIAL_CREDIT,LAZY_UPDATE,PRICE_UPDATE_RATE,RATE_LIMITING,DAGOR_ALPHA,BREAKWATER_INITIAL_CREDIT,BREAKWATER_A,BREAKWATERD_CLIENT_EXPIRATION,CHARON_TRACK_PRICE,BREAKWATERD_B,BREAKWATER_CLIENT_EXPIRATION,LOAD_SHEDDING,BREAKWATER_B,BREAKWATER_RTT,BREAKWATERD_LOAD_SHEDDING,INTERCEPT,PRICE_STEP,DAGOR_UMAX,BREAKWATER_TRACK_CREDIT,BREAKWATERD_SLO,DAGOR_BETA,BREAKWATER_SLO,BREAKWATERD_A,DAGOR_QUEUING_THRESHOLD,BREAKWATER_LOAD_SHEDDING
0607_1059,S_102000854,breakwaterd,12000,5793.350296798993,5253.043158188735,302.23769831999994,235.448524,135.421219,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0607_1059.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,385,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,34867us,1.1474597295337519,2ms,true
0607_1231,motivate-set,charon,30000,17178.847379970222,5449.261580492938,921.9890440399997,763.9383377999997,232.355743,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1231.json,1000us,10ms,1781us,13212us,linear,400,true,3852us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,219,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1227,S_149998854,breakwater,2000,2000.087028197344,2000.087028197344,119.73065380000003,116.59282699999999,112.672346,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-2000-0607_1227.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1776,0.2895180150248522,10ms,false,0.02,82us,true,1.2813105474595612,18779us,true,breakwater,0,20,false,12500us,0.01,4618us,0.001,2ms,true
0607_0357,S_102000854,dagor,9000,4173.594083945316,4172.564431287314,177.55529948999967,143.23151285,80.79596950000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-9000-0607_0357.json,1000us,5443us,100us,10ms,step,400,false,10ms,true,0.274757894880173,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,16,false,12500us,2.6518845382867213,12500us,0.001,1582us,true
0607_0937,S_102000854,charon,8000,7441.027179712432,7420.105925758755,188.27074707999986,150.038677,92.501183,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-8000-0607_0937.json,1000us,10ms,9869us,28374us,linear,400,true,28538us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,113,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1027,S_102000854,breakwater,14000,7541.632038187222,4715.415369635454,439.84462913,365.1796608499999,183.9357225,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-14000-0607_1027.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,26.040867251256383,10ms,false,0.02,1000us,true,0.0,2654us,true,breakwater,0,20,false,12500us,0.01,1420us,0.001,2ms,true
0607_0603,S_149998854,breakwaterd,11000,3748.0421481831113,3748.0421481831113,409.88356994999987,339.55614749999995,218.23449649999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-11000-0607_0603.json,3846us,10ms,100us,10ms,step,1631,false,10ms,true,0.05,906,22.7005236421519,36422us,false,3.2184178108187558,4754us,true,0.12163670381664993,10274us,true,breakwaterd,0,20,false,49838us,0.01,2600us,1.5280118517932095,2ms,true
0607_0326,S_102000854,breakwaterd,11000,6240.37373281167,5390.092062212498,331.24127624000016,274.48575259999996,138.086745,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-11000-0607_0326.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,385,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,34867us,1.1474597295337519,2ms,true
0607_1217,motivate-set,breakwater,30000,20035.176725432713,6165.803453500863,980.0578047600001,868.3527717999999,284.623638,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1217.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1006,6.133567491945523,10ms,false,0.02,273us,true,2.6343523091728365,21447us,true,breakwater,0,20,false,12500us,0.01,27978us,0.001,2ms,true
0607_0900,S_161142529,dagor,7000,5597.622981007653,5597.622981007653,240.79663367999999,194.10948019999995,122.01963,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-7000-0607_0900.json,1000us,3605us,100us,10ms,step,400,false,10ms,true,0.8809237655977484,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,13,false,12500us,2.1912220547332772,12500us,0.001,6462us,true
0607_1209,motivate-set,charon,22000,4664.268263079772,4664.268263079772,40.124960879999996,33.3722667,25.00181,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0607_1209.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1247,motivate-set,charon,30000,9325.832161662489,7305.939090739366,837.3988449200006,607.0833927999998,33.995999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1247.json,1000us,10ms,5739us,30000us,linear,400,true,1000us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,187,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0244,motivate-get,charon,22000,6749.043028928613,6744.635975880916,21.241979999999998,13.6142225,5.954438,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-22000-0607_0244.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0249,motivate-set,breakwater,28000,7126.026338188511,7111.248141211543,88.014547,55.677133,29.677004,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-28000-0607_0249.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,0,10ms,false,0.02,1000us,true,1.5877270910493868,30000us,true,breakwater,0,20,false,12500us,0.01,20000us,0.001,2ms,true
0607_0853,S_161142529,dagor,4000,3984.037816024972,3984.037816024972,87.99894429999996,80.74851575,71.928755,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-4000-0607_0853.json,1000us,3605us,100us,10ms,step,400,false,10ms,true,0.8809237655977484,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,13,false,12500us,2.1912220547332772,12500us,0.001,6462us,true
0607_0239,motivate-set,breakwater,12000,4795.706183257211,4795.706183257211,37.87874946000002,31.749505649999996,24.3286885,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0607_0239.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,0,10ms,false,0.02,1000us,true,1.5877270910493868,30000us,true,breakwater,0,20,false,12500us,0.01,20000us,0.001,2ms,true
0607_1226,motivate-set,breakwater,30000,14096.192921241338,4018.053727543721,981.94923404,884.5336069999998,344.542557,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1226.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,800,2.950405014991503,10ms,false,0.02,9578us,true,1.2633228750151564,34901us,true,breakwater,0,20,false,12500us,0.01,15844us,0.001,2ms,true
0607_0756,S_161142529,breakwater,10000,7218.610543011975,7046.439336213459,382.6951322,310.870745,156.069933,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-10000-0607_0756.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1425,0.2365020522901441,10ms,false,0.02,789us,true,2.4855710231244577,3605us,true,breakwater,0,20,false,12500us,0.01,1626us,0.001,2ms,true
0607_1249,S_149998854,breakwater,10000,3103.0128051836728,2911.8719740382344,766.3109841999986,661.455158,132.931018,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0607_1249.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1776,0.2895180150248522,10ms,false,0.02,82us,true,1.2813105474595612,18779us,true,breakwater,0,20,false,12500us,0.01,4618us,0.001,2ms,true
0607_0958,S_102000854,breakwater,2000,1977.1874609282172,1977.1874609282172,45.2811328,42.6646065,40.384318,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-2000-0607_0958.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,26.040867251256383,10ms,false,0.02,1000us,true,0.0,2654us,true,breakwater,0,20,false,12500us,0.01,1420us,0.001,2ms,true
0607_0834,S_161142529,breakwaterd,11000,5229.475084735959,5022.8195837785315,556.3170686799996,332.285722,195.366702,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-11000-0607_0834.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,964,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,31463us,1.1474597295337519,2ms,true
0607_0810,S_161142529,breakwaterd,1000,845.1747120427915,845.1747120427915,74.39261287000001,72.62120614999999,69.7254835,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0607_0810.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,964,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,31463us,1.1474597295337519,2ms,true
0607_0636,S_149998854,dagor,8000,2899.1886543474366,2899.1886543474366,452.90695899,375.76501064999997,253.32853599999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-8000-0607_0636.json,1000us,3806us,100us,10ms,step,400,false,10ms,true,1.189880849637384,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,9,false,12500us,2.0144790634632894,12500us,0.001,6193us,true
0607_1202,motivate-get,charon,10000,5609.207426474491,5609.207426474491,13.452401220000095,8.535124749999996,5.0718935,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0607_1202.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0331,S_102000854,breakwaterd,13000,5450.514203632076,4612.3856162053025,359.1407739899997,293.96089529999983,132.012244,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-13000-0607_0331.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,385,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,34867us,1.1474597295337519,2ms,true
0607_1006,S_102000854,breakwater,5000,4676.882644005915,4676.882644005915,63.38646715,55.6411751,45.7178845,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-5000-0607_1006.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,26.040867251256383,10ms,false,0.02,1000us,true,0.0,2654us,true,breakwater,0,20,false,12500us,0.01,1420us,0.001,2ms,true
0607_0949,S_102000854,charon,13000,3982.463105368242,3438.375750406954,557.94701643,442.7302460999995,47.2053675,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-13000-0607_0949.json,1000us,10ms,9869us,28374us,linear,400,true,28538us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,113,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0652,S_149998854,dagor,13000,2691.5344856448246,2518.3870376093296,737.9242978300001,601.3874185499999,370.0572075,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-13000-0607_0652.json,1000us,3806us,100us,10ms,step,400,false,10ms,true,1.189880849637384,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,9,false,12500us,2.0144790634632894,12500us,0.001,6193us,true
0607_1128,S_102000854,dagor,9000,4310.804110631038,4310.804110631038,158.06660402999998,127.1427429,75.49145949999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-9000-0607_1128.json,1000us,5443us,100us,10ms,step,400,false,10ms,true,0.274757894880173,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,16,false,12500us,2.6518845382867213,12500us,0.001,1582us,true
0607_1214,motivate-set,charon,30000,15677.897863775663,3120.852358479553,996.5130137000001,919.1015817999998,372.683217,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1214.json,1000us,10ms,4228us,9767us,linear,400,true,1003us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,180,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1207,motivate-set,charon,18000,4478.856199809385,4478.856199809385,38.45580440000001,31.773375599999994,24.657878,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0607_1207.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0541,S_149998854,breakwaterd,3000,2574.5292221430827,2574.5292221430827,138.85354762,130.7822487,119.214851,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-3000-0607_0541.json,3846us,10ms,100us,10ms,step,1631,false,10ms,true,0.05,906,22.7005236421519,36422us,false,3.2184178108187558,4754us,true,0.12163670381664993,10274us,true,breakwaterd,0,20,false,49838us,0.01,2600us,1.5280118517932095,2ms,true
0607_1243,motivate-set,charon,30000,18761.083381987384,4956.18462610199,992.6192818499999,919.135361,303.801972,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1243.json,1000us,10ms,10000us,30000us,linear,400,true,1000us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,1,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1222,motivate-set,breakwater,30000,21706.041727785738,10201.00517815976,962.0891402499999,803.1924280000001,144.36782549999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1222.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,59,26.29167456888115,10ms,false,0.02,850us,true,2.683819990511542,9321us,true,breakwater,0,20,false,12500us,0.01,43919us,0.001,2ms,true
0607_0419,S_149998854,charon,3000,2954.5745946386883,2954.5745946386883,132.35962056,125.2414112,115.92745,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-3000-0607_0419.json,1000us,10ms,7192us,43793us,linear,400,true,2216us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,57,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1118,S_102000854,dagor,5000,3776.5664653844806,3776.5664653844806,73.76987584,63.498855199999994,46.956102,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-5000-0607_1118.json,1000us,5443us,100us,10ms,step,400,false,10ms,true,0.274757894880173,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,16,false,12500us,2.6518845382867213,12500us,0.001,1582us,true
0607_1114,S_102000854,dagor,3000,2726.524451211796,2726.524451211796,54.19197772,48.8504394,41.300876,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-3000-0607_1114.json,1000us,5443us,100us,10ms,step,400,false,10ms,true,0.274757894880173,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,16,false,12500us,2.6518845382867213,12500us,0.001,1582us,true
0607_0916,S_161142529,dagor,14000,5432.200320380229,4552.613229060445,478.4940238399999,421.1108862499997,272.2597075,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-14000-0607_0916.json,1000us,3605us,100us,10ms,step,400,false,10ms,true,0.8809237655977484,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,13,false,12500us,2.1912220547332772,12500us,0.001,6462us,true
0607_0309,S_102000854,breakwaterd,4000,3621.614464877006,3621.614464877006,64.02404460000001,53.14024134999999,44.1674715,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-4000-0607_0309.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,385,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,34867us,1.1474597295337519,2ms,true
0607_1244,S_149998854,breakwater,8000,4958.727055780916,4935.862014626417,548.68247088,405.8392303999998,172.327491,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-8000-0607_1244.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1776,0.2895180150248522,10ms,false,0.02,82us,true,1.2813105474595612,18779us,true,breakwater,0,20,false,12500us,0.01,4618us,0.001,2ms,true
0607_0718,S_161142529,charon,9000,6270.94622448001,6264.407826649014,302.6805461199999,168.0129499999991,94.565684,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-9000-0607_0718.json,1000us,10ms,7297us,25582us,linear,400,true,1089us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,98,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0544,S_149998854,breakwaterd,4000,3220.0428842514166,3220.0428842514166,165.97229356999998,152.07232835,129.01180349999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-4000-0607_0544.json,3846us,10ms,100us,10ms,step,1631,false,10ms,true,0.05,906,22.7005236421519,36422us,false,3.2184178108187558,4754us,true,0.12163670381664993,10274us,true,breakwaterd,0,20,false,49838us,0.01,2600us,1.5280118517932095,2ms,true
0607_1239,motivate-set,charon,30000,13184.555852926844,13009.046217983792,137.11857793000007,98.71601894999999,46.628636,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1239.json,1000us,10ms,176us,23177us,linear,400,true,21571us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,41,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1258,motivate-set,breakwater,30000,21401.93386980617,7004.457683996426,961.4820962800002,797.0031117999997,229.392147,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1258.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,805,0.13851582061902956,10ms,false,0.02,5124us,true,2.4630396018098226,37181us,true,breakwater,0,20,false,12500us,0.01,47268us,0.001,2ms,true
0607_1057,S_102000854,breakwaterd,11000,6236.416185446792,5379.931217858668,387.35454508000004,275.9941501999999,130.947547,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-11000-0607_1057.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,385,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,34867us,1.1474597295337519,2ms,true
0607_1213,motivate-set,breakwater,30000,2309.172759051388,2278.1076546695303,131.98452037,118.21304419999998,70.917957,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1213.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,454,12.51066014107722,10ms,false,0.02,1us,true,2.1609734803264744,8191us,true,breakwater,0,20,false,12500us,0.01,4707us,0.001,2ms,true
0607_0753,S_161142529,breakwater,9000,6881.964021184992,6881.757588068495,263.76350265999986,221.7067684,132.178536,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-9000-0607_0753.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1425,0.2365020522901441,10ms,false,0.02,789us,true,2.4855710231244577,3605us,true,breakwater,0,20,false,12500us,0.01,1626us,0.001,2ms,true
0607_0249,motivate-get,breakwater,28000,4608.898326862629,3300.140889767422,162.9219390000003,84.49426275,19.176859,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0607_0249.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,0,10ms,false,0.02,1000us,true,1.5877270910493868,30000us,true,breakwater,0,20,false,12500us,0.01,20000us,0.001,2ms,true
0607_0236,motivate-get,charon,10000,5664.482902067472,5664.176647585311,14.751812669999952,8.600252449999994,5.165558000000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0607_0236.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0239,motivate-get,breakwater,12000,7200.009417530836,7200.009417530836,15.157400519999998,9.878026599999998,5.113266,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0607_0239.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,0,10ms,false,0.02,1000us,true,1.5877270910493868,30000us,true,breakwater,0,20,false,12500us,0.01,20000us,0.001,2ms,true
0607_0641,S_149998854,dagor,9000,2711.8884708988207,2711.7855880705306,439.3869327999999,389.206153,266.356896,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-9000-0607_0641.json,1000us,3806us,100us,10ms,step,400,false,10ms,true,1.189880849637384,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,9,false,12500us,2.0144790634632894,12500us,0.001,6193us,true
0607_0240,motivate-get,charon,16000,6808.695226243934,6804.400358191995,20.624919079999955,12.824993299999994,5.497491,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0607_0240.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0259,S_102000854,breakwater,15000,7388.553220121116,4888.601824286632,495.47640274,387.17728469999975,182.153322,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-15000-0607_0259.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,26.040867251256383,10ms,false,0.02,1000us,true,0.0,2654us,true,breakwater,0,20,false,12500us,0.01,1420us,0.001,2ms,true
0607_1221,motivate-set,charon,30000,17550.223690986706,11931.202919738911,927.1862370000001,736.3260941,83.433944,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1221.json,1000us,10ms,2124us,20443us,linear,400,true,1794us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,219,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1125,S_102000854,dagor,8000,4179.046924891336,4179.046924891336,131.59382638,109.90501150000001,66.009587,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-8000-0607_1125.json,1000us,5443us,100us,10ms,step,400,false,10ms,true,0.274757894880173,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,dagor,0,16,false,12500us,2.6518845382867213,12500us,0.001,1582us,true
0607_0836,S_161142529,breakwaterd,12000,5556.8380673723605,5344.011661002562,460.554112699999,316.76335900000004,193.651716,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0607_0836.json,8754us,10ms,100us,10ms,step,2892,false,10ms,true,0.05,964,8.097836752950782,50492us,false,9.494892587070712,2141us,true,8.958862181960669,13268us,true,breakwaterd,0,20,false,26591us,0.01,31463us,1.1474597295337519,2ms,true
0607_0505,S_149998854,breakwater,5000,4608.710171252625,4608.710171252625,185.3149403,169.7608995,141.258122,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-5000-0607_0505.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1776,0.2895180150248522,10ms,false,0.02,82us,true,1.2813105474595612,18779us,true,breakwater,0,20,false,12500us,0.01,4618us,0.001,2ms,true
0607_0245,S_102000854,breakwater,9000,7041.920539891219,7016.888185831131,186.88307333999998,152.30466909999998,91.917711,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-9000-0607_0245.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,26.040867251256383,10ms,false,0.02,1000us,true,0.0,2654us,true,breakwater,0,20,false,12500us,0.01,1420us,0.001,2ms,true
0607_0238,motivate-get,breakwater,10000,6000.2482284126,5999.533755185545,14.548469159999994,9.266977499999992,5.094638,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0607_0238.json,1000us,10ms,100us,10ms,step,400,false,10ms,true,0.05,1,0,10ms,false,0.02,1000us,true,1.5877270910493868,30000us,true,breakwater,0,20,false,12500us,0.01,20000us,0.001,2ms,true
0607_1158,S_149998854,charon,6000,3996.948278075221,3996.948278075221,280.1680959,180.489775,126.901053,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-6000-0607_1158.json,1000us,10ms,7192us,43793us,linear,400,true,2216us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,57,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_0247,motivate-get,charon,28000,7313.341740366197,7263.970780569184,31.664762219999812,19.995704299999996,6.919348,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-28000-0607_0247.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
0607_1210,motivate-get,charon,24000,6685.584033072385,6667.73036237308,25.867781640000008,16.884860399999987,6.230628,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-24000-0607_1210.json,1000us,10ms,367us,23465us,linear,400,true,21392us,true,0.05,400,0.001,10ms,false,0.02,10ms,true,0.02,1000us,true,charon,150,20,false,12500us,0.01,12500us,0.001,2ms,true
