timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,BREAKWATER_INITIAL_CREDIT,RATE_LIMITING,DAGOR_ALPHA,BREAKWATER_CLIENT_EXPIRATION,TOKEN_UPDATE_RATE,BREAKWATER_A,BREAKWATERD_A,BREAKWATERD_INITIAL_CREDIT,CHARON_TRACK_PRICE,BREAKWATER_TRACK_CREDIT,BREAKWATERD_RTT,INTERCEPT,LAZY_UPDATE,BREAKWATERD_LOAD_SHEDDING,BREAKWATERD_B,DAGOR_UMAX,BREAKWATERD_CLIENT_EXPIRATION,PRICE_UPDATE_RATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,DAGOR_QUEUING_THRESHOLD,BREAKWATER_SLO,LATENCY_THRESHOLD,BREAKWATER_RTT,PRICE_STEP,BREAKWATER_B,BREAKWATER_LOAD_SHEDDING,LOAD_SHEDDING,DAGOR_BETA,PRICE_STRATEGY,BREAKWATERD_SLO,interfaces,total_goodput,total_throughput
0618_2239,S_161142529,breakwaterd,3000,1541.1960547088022,1541.1960547088022,145.38822092,121.03568169999998,78.4973395,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-3000-0618_2239.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4576.793445954902,4636.772792285934
0618_2239,S_149998854,breakwaterd,3000,1246.5020844721105,1246.5020844721105,156.82221046,137.9413637,120.599904,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-3000-0618_2239.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4576.793445954902,4636.772792285934
0618_2239,S_102000854,breakwaterd,3000,1849.0746531050208,1789.09530677399,270.34053296,195.0140535,108.0988595,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-3000-0618_2239.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4576.793445954902,4636.772792285934
0618_2243,S_149998854,breakwaterd,4000,3334.0834944648823,3334.0834944648823,214.33724242000005,173.97184859999996,135.670006,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-4000-0618_2243.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_149998854', 'S_161142529')",5243.68430714203,5243.68430714203
0618_2243,S_161142529,breakwaterd,4000,1909.6008126771476,1909.6008126771476,157.5209520200001,139.64739960000003,95.114125,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-4000-0618_2243.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_149998854', 'S_161142529')",5243.68430714203,5243.68430714203
0618_2247,S_161142529,breakwaterd,5000,1415.765408321275,1409.7784416433108,315.863473,229.5958975,108.8272855,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-5000-0618_2247.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5768.402880023879,5927.33415624736
0618_2247,S_149998854,breakwaterd,5000,3199.142594671838,3199.142594671838,273.60567229000003,226.37866644999983,150.1411685,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-5000-0618_2247.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5768.402880023879,5927.33415624736
0618_2247,S_102000854,breakwaterd,5000,1312.426153254247,1159.4818437087306,329.55118225,253.20710725,133.196361,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-5000-0618_2247.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5768.402880023879,5927.33415624736
0618_2251,S_161142529,breakwaterd,6000,1912.689601890584,1589.6282592098871,522.2722899600002,465.9269098,132.708241,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-6000-0618_2251.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2391.5332116342133,3524.404041844645
0618_2251,S_149998854,breakwaterd,6000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-6000-0618_2251.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2391.5332116342133,3524.404041844645
0618_2251,S_102000854,breakwaterd,6000,1611.7144399540605,801.904952424326,925.3530823399998,804.3504740499989,216.1242165,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-6000-0618_2251.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2391.5332116342133,3524.404041844645
0618_2256,S_102000854,breakwaterd,7000,1528.0636819956396,561.1722354611368,896.8294617999999,818.0020332,293.065435,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-7000-0618_2256.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2223.5758486655222,3574.1037063862113
0618_2256,S_149998854,breakwaterd,7000,189.21944218517567,189.21944218517567,325.7895125999999,235.66025095,121.8582055,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-7000-0618_2256.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2223.5758486655222,3574.1037063862113
0618_2256,S_161142529,breakwaterd,7000,1856.820582205396,1473.1841710192098,647.9613081400007,552.6133135000001,207.2201,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-7000-0618_2256.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",2223.5758486655222,3574.1037063862113
0618_2300,S_102000854,breakwaterd,8000,1298.7016883121946,463.4006024207831,664.1100102799999,534.5096561999995,269.728624,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-8000-0618_2300.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5823.868395835889,7355.76727996891
0618_2300,S_149998854,breakwaterd,8000,3745.982859862187,3741.598254070367,513.57837948,444.244951,302.275683,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-8000-0618_2300.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5823.868395835889,7355.76727996891
0618_2300,S_161142529,breakwaterd,8000,2311.082731794528,1618.869539344739,795.0715613200009,633.8862222000001,272.221933,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-8000-0618_2300.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",5823.868395835889,7355.76727996891
0618_2304,S_102000854,breakwaterd,9000,1164.576175401715,751.5890186675352,1724.2827869500002,903.6144142,130.3296055,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-9000-0618_2304.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4973.126906989122,6786.405659812021
0618_2304,S_161142529,breakwaterd,9000,2108.438431249177,983.7603070824229,1023.740093,909.3172895,378.592711,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-9000-0618_2304.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4973.126906989122,6786.405659812021
0618_2304,S_149998854,breakwaterd,9000,3513.391053161129,3237.777581239164,897.0593881400006,635.1739342,325.986219,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0618_2304.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",4973.126906989122,6786.405659812021
0618_2308,S_149998854,breakwaterd,10000,2527.334492609364,2521.999165272938,491.4241018500001,366.7875015,151.130364,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-10000-0618_2308.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854')",3128.948392271751,3793.718358633319
0618_2308,S_102000854,breakwaterd,10000,1266.3838660239549,606.9492269988128,1572.8086638299994,1049.0592525,242.828882,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-10000-0618_2308.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854')",3128.948392271751,3793.718358633319
0618_2313,S_102000854,breakwaterd,11000,735.6607528010625,400.052149987381,2495.1590509,845.033056,65.583495,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-11000-0618_2313.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1279.4992695616756,2778.990204699049
0618_2313,S_149998854,breakwaterd,11000,392.5000107641489,217.92508700367975,806.6435832999999,771.2436250000001,559.211741,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-11000-0618_2313.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1279.4992695616756,2778.990204699049
0618_2313,S_161142529,breakwaterd,11000,1650.829441133838,661.5220325706148,2960.08491692,1582.111455599985,452.934165,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-11000-0618_2313.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1279.4992695616756,2778.990204699049
0618_2317,S_149998854,breakwaterd,12000,321.53710002830985,76.87772739495205,999.91936716,990.7534946,804.2138055,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-12000-0618_2317.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1175.8855906261192,2798.782042236552
0618_2317,S_161142529,breakwaterd,12000,1396.159518470785,668.058221377827,2717.02075552,1027.2209359,413.698894,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0618_2317.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1175.8855906261192,2798.782042236552
0618_2317,S_102000854,breakwaterd,12000,1081.0854237374572,430.9496418533402,3000.40506007,1507.5781573999998,454.9061125,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0618_2317.json,670,True,0.05,137us,10ms,6.133567491945523,1.4038693859523377,4841,False,False,6955us,breakwaterd,False,True,1.981014890848788,20,82067us,10ms,10ms,2ms,28375us,100us,8346us,0,8.781174363909454,True,True,0.01,step,58462us,"('S_102000854', 'S_149998854', 'S_161142529')",1175.8855906261192,2798.782042236552
0618_2325,S_102000854,charon,2000,1485.6933532153566,1485.6933532153566,71.67099446,62.1906769,45.779171,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-2000-0618_2325.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",4959.777378756527,4959.777378756527
0618_2325,S_161142529,charon,2000,1485.184144535966,1485.184144535966,82.62082804,76.34476604999999,66.047158,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-2000-0618_2325.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",4959.777378756527,4959.777378756527
0618_2325,S_149998854,charon,2000,1988.899881005204,1988.899881005204,127.65438918,122.1556793,114.639255,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-2000-0618_2325.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",4959.777378756527,4959.777378756527
0618_2332,S_149998854,charon,4000,3730.4856667116233,3730.4856667116233,264.2355809599997,197.5650698,145.631582,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-4000-0618_2332.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7449.293948159878,7707.936924542171
0618_2332,S_102000854,charon,4000,1757.5058158117504,1509.8456203611122,478.896237520001,360.9726138,68.21733,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-4000-0618_2332.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7449.293948159878,7707.936924542171
0618_2332,S_161142529,charon,4000,2219.945442018798,2208.962661087143,328.29046543999993,262.02716815,97.3131475,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-4000-0618_2332.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7449.293948159878,7707.936924542171
0618_2336,S_149998854,charon,5000,3460.846457845178,3460.846457845178,366.7036896499994,283.8062606,173.205622,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-5000-0618_2336.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",6268.530784483759,6501.248710877199
0618_2336,S_161142529,charon,5000,1542.8507259373064,1509.894262645924,377.97445348,317.36497799999995,67.12211099999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-5000-0618_2336.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",6268.530784483759,6501.248710877199
0618_2336,S_102000854,charon,5000,1497.5515270947155,1297.7900639926563,561.5862421999999,459.952441,45.964294,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-5000-0618_2336.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",6268.530784483759,6501.248710877199
0618_2340,S_102000854,charon,6000,686.9898634027385,520.7662906702966,651.0042103999999,599.2304782499999,42.061752,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-6000-0618_2340.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2401.1820626286626,2670.818220185074
0618_2340,S_161142529,charon,6000,793.2700146270904,689.8574298031209,479.374562,432.5699108,65.38718,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-6000-0618_2340.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2401.1820626286626,2670.818220185074
0618_2340,S_149998854,charon,6000,1190.5583421552449,1190.5583421552449,359.69552990000005,311.6228498,116.6021625,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-6000-0618_2340.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2401.1820626286626,2670.818220185074
0618_2344,S_161142529,charon,7000,2192.9329815535098,1839.6897801132209,621.8723947000002,520.6533440999999,91.869528,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-7000-0618_2344.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7116.717500805891,7615.473889614755
0618_2344,S_102000854,charon,7000,909.800200123573,764.4919370656925,585.98571715,527.03012975,44.980472500000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-7000-0618_2344.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7116.717500805891,7615.473889614755
0618_2344,S_149998854,charon,7000,4512.740707937672,4512.535783626978,440.63869974000033,350.04660040000005,196.583132,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-7000-0618_2344.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",7116.717500805891,7615.473889614755
0618_2349,S_149998854,charon,8000,1797.3388910504962,1797.3388910504962,365.4036485800001,298.40099655000006,130.6266,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-8000-0618_2349.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2937.3029437016467,3193.6097311901685
0618_2349,S_102000854,charon,8000,638.2975263328221,504.3363575897234,609.91361871,569.7336998499999,42.4961105,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-8000-0618_2349.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2937.3029437016467,3193.6097311901685
0618_2349,S_161142529,charon,8000,757.9733138068505,635.6276950614271,480.6314486,432.7819728,65.312665,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-8000-0618_2349.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2937.3029437016467,3193.6097311901685
0618_2353,S_102000854,charon,9000,777.2933885062038,605.8877825641109,772.6469570700001,725.4654352,42.036455,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-9000-0618_2353.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",3781.387244902762,4230.962256257782
0618_2353,S_161142529,charon,9000,2388.8426970137634,2110.980541626056,648.7791620300002,502.96851035,80.853893,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-9000-0618_2353.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",3781.387244902762,4230.962256257782
0618_2353,S_149998854,charon,9000,1064.826170737815,1064.5189207125948,527.2157875599999,499.4314341999999,119.175869,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-9000-0618_2353.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",3781.387244902762,4230.962256257782
0618_2358,S_102000854,charon,10000,1169.2072523459724,845.1445798479893,690.78575969,647.7931817499999,42.7905825,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0618_2358.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2786.22506971149,3221.050475057158
0618_2358,S_161142529,charon,10000,636.6896552851833,531.1197654120542,744.23207559,540.6836911999998,64.8116765,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-10000-0618_2358.json,400,True,0.05,10ms,75666us,0.001,0.001,400,False,False,1000us,charon,True,True,0.02,20,10ms,8394us,10ms,2ms,12500us,13360us,1000us,48,0.02,True,True,0.01,linear,12500us,"('S_102000854', 'S_149998854', 'S_161142529')",2786.22506971149,3221.050475057158
