timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,BREAKWATER_A,DAGOR_ALPHA,PRICE_UPDATE_RATE,BREAKWATER_SLO,INTERCEPT,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_A,BREAKWATERD_RTT,BREAKWATERD_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,LATENCY_THRESHOLD,PRICE_STEP,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_B,DAGOR_UMAX,BREAKWATER_INITIAL_CREDIT,BREAKWATER_CLIENT_EXPIRATION,RATE_LIMITING,LOAD_SHEDDING,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_RTT,LAZY_UPDATE,BREAKWATER_B,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,TOKEN_UPDATE_RATE
0530_1005,S_161142529,breakwaterd,12000,5382.230417936312,4101.615919805567,786.7338639499999,681.7002547,268.2293725,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0530_1005.json,77209us,2ms,9.609847174192591,0.05,10ms,29312us,breakwaterd,true,3.2335963939023635,4943us,1580,true,100us,0,10ms,5.292359803219355,20,338,924us,true,true,0.01,false,2656us,false,0.5875447228578501,step,27501us,10ms
0530_2006,S_149998854,charon,12000,1157.4469345760629,1157.4469345760629,413.1897774699999,370.22371284999997,117.44,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0530_2006.json,12500us,2ms,0.001,0.05,22454us,12500us,charon,true,0.001,1000us,400,true,9438us,72,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,47509us
0531_0145,S_102000854,breakwater,16000,5834.056641091925,4607.796482604047,514.58359444,381.6207993,143.438345,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0531_0145.json,12500us,2ms,15.676149319824816,0.05,10ms,897us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1061,267us,true,true,0.01,false,3632us,false,3.8717056486842196,step,10ms,10ms
0530_1105,S_161142529,charon,3000,2992.1720727292613,2992.1720727292613,76.04513836,71.8668818,67.857779,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-3000-0530_1105.json,12500us,2ms,0.001,0.05,1530us,12500us,charon,true,0.001,1000us,400,true,20626us,126,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22754us
0529_1613,S_161142529,dagor,10000,2970.6464528597885,2970.6464528597885,161.29550643999997,141.9210958,97.822986,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-10000-0529_1613.json,12500us,2810us,0.001,1.3730018553631673,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,6994us,0.02,16,400,10ms,true,true,2.503877015692119,false,1000us,false,0.02,step,10ms,10ms
0530_1109,S_161142529,charon,5000,4990.956465126258,4990.956465126258,94.51820817,85.53083654999999,72.9450475,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-5000-0530_1109.json,12500us,2ms,0.001,0.05,1530us,12500us,charon,true,0.001,1000us,400,true,20626us,126,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22754us
0531_0815,S_161142529,charon,8000,4762.786983380972,4762.786983380972,153.07363490000006,99.054755,72.931395,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-8000-0531_0815.json,12500us,2ms,0.001,0.05,20616us,12500us,charon,true,0.001,1000us,400,true,1701us,98,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,23573us
0529_1033,S_149998854,breakwater,6000,5028.230018825521,5028.230018825521,277.41828979999997,231.868028,163.621038,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-6000-0529_1033.json,12500us,2ms,0.2895180150248522,0.05,10ms,4618us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1776,82us,true,true,0.01,false,18779us,false,1.2813105474595612,step,10ms,10ms
0530_1635,S_149998854,charon,8000,4014.663511559952,3859.8665635792954,699.2289826000007,529.571283,136.483281,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-8000-0530_1635.json,12500us,2ms,0.001,0.05,8264us,12500us,charon,true,0.001,1000us,400,true,5955us,22,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,17932us
0529_1658,S_161142529,dagor,10000,1978.4033172020204,1978.4033172020204,80.08255625,75.12028225,68.9294055,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-10000-0529_1658.json,12500us,62607us,0.001,1.0084947688184391,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,13565us,0.02,11,400,10ms,true,true,0.7832174323931946,false,1000us,false,0.02,step,10ms,10ms
0529_0006,S_102000854,charon,10000,4074.914225007907,4074.8117398031836,155.20527180000045,65.317892,45.14532,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0529_0006.json,12500us,2ms,0.001,0.05,3562us,12500us,charon,true,0.001,1000us,400,true,1490us,150,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,16072us
0530_0702,S_161142529,breakwater,12000,538.7875798641526,538.7875798641526,264.11031683999977,243.78313219999998,148.412467,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0530_0702.json,12500us,2ms,13.879905673216646,0.05,10ms,704us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1419,1645us,true,true,0.01,false,15948us,false,1.1472218996096128,step,10ms,10ms
0529_0540,S_149998854,breakwater,10000,3682.113081783978,3682.113081783978,246.97630075999996,210.72837239999996,149.768474,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0529_0540.json,12500us,2ms,18.316076084154567,0.05,10ms,2139us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,2000,0us,true,true,0.01,false,18015us,false,2.0,step,10ms,10ms
0530_1325,S_161142529,breakwater,4000,1033.350190130872,1033.350190130872,76.6517561,72.92047500000001,68.962612,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-4000-0530_1325.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0529_2033,S_102000854,breakwaterd,2000,1722.966451881956,1722.966451881956,46.25739604,44.0214495,41.10141,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-2000-0529_2033.json,26591us,2ms,8.097836752950782,0.05,10ms,34867us,breakwaterd,true,1.1474597295337519,8754us,2892,true,100us,0,10ms,9.494892587070712,20,385,2141us,true,true,0.01,false,13268us,false,8.958862181960669,step,50492us,10ms
0530_1059,S_102000854,breakwaterd,12000,6405.528495906264,1404.1273475398548,612.6829632,522.3820244,298.618268,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0530_1059.json,51041us,2ms,5.915892872233074,0.05,10ms,15893us,breakwaterd,true,10.0,5779us,1341,true,100us,0,10ms,10.0,20,166,2759us,true,true,0.01,false,7227us,false,0.0,step,44390us,10ms
0530_1034,S_149998854,breakwaterd,9000,3196.989507556881,3191.3230958100594,538.8861606,421.1864825,244.78391,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0530_1034.json,31409us,2ms,4.193612950753072,0.05,10ms,19019us,breakwaterd,true,2.0127144757281568,9849us,2936,true,100us,0,10ms,1.0302237696336403,20,385,2564us,true,true,0.01,false,6730us,false,3.3529879796635544,step,50434us,10ms
0530_1150,S_149998854,breakwaterd,9000,3541.0107976276863,3493.244160708791,590.1155180000003,464.48484319999966,293.642875,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0530_1150.json,49743us,2ms,7.3851096378387915,0.05,10ms,32889us,breakwaterd,true,1.4185047527080816,7424us,4523,true,100us,0,10ms,0.8061039428414296,20,178,1544us,true,true,0.01,false,8960us,false,8.540185283734978,step,79365us,10ms
0529_1025,S_149998854,breakwater,3000,2997.9068519056805,2997.9068519056805,129.32911115000002,124.04279555,115.6120955,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-3000-0529_1025.json,12500us,2ms,0.2895180150248522,0.05,10ms,4618us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1776,82us,true,true,0.01,false,18779us,false,1.2813105474595612,step,10ms,10ms
0530_0254,S_149998854,charon,10000,4521.458464681751,3980.391391419951,963.8553568000001,764.2146703999999,236.438146,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0530_0254.json,12500us,2ms,0.001,0.05,40000us,12500us,charon,true,0.001,1000us,400,true,40000us,10,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,50000us
0530_0755,S_161142529,breakwater,12000,862.5031078192425,151.3684755524027,997.83146905,961.75691125,715.383547,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0530_0755.json,12500us,2ms,16.633878623290173,0.05,10ms,15152us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1615,195us,true,true,0.01,false,1807us,false,0.014724756454785437,step,10ms,10ms
0530_0011,S_149998854,dagor,14000,2530.763954242301,1844.918665663994,877.7475732500001,762.02073525,457.09436100000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-14000-0530_0011.json,12500us,6193us,0.001,1.189880849637384,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,3806us,0.02,9,400,10ms,true,true,2.0144790634632894,false,1000us,false,0.02,step,10ms,10ms
0531_0239,S_149998854,charon,12000,3085.183148995439,3060.7098616402186,571.5162464399999,475.5874601999998,165.983672,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0531_0239.json,12500us,2ms,0.001,0.05,3586us,12500us,charon,true,0.001,1000us,400,true,22745us,65,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,45547us
0528_2301,S_161142529,breakwater,10000,8667.367028997392,2198.1608489282485,785.3031603899997,707.9796902499999,448.8253025,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-10000-0528_2301.json,12500us,2ms,9.66808227454984,0.05,10ms,14270us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1562,4055us,true,true,0.01,false,17520us,false,1.5207634843425957,step,10ms,10ms
0531_0208,S_161142529,dagor,16000,1735.7900169341847,1735.7900169341847,244.62861275999984,159.35180519999997,97.954656,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-16000-0531_0208.json,12500us,1475us,0.001,1.7992201801873449,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,7673us,0.02,9,400,10ms,true,true,1.1336254265146444,false,1000us,false,0.02,step,10ms,10ms
0529_0822,S_149998854,breakwater,2000,1997.718342520036,1997.718342520036,120.61153394000002,116.82855889999999,112.640717,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-2000-0529_0822.json,12500us,2ms,0.2895180150248522,0.05,10ms,4618us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1776,82us,true,true,0.01,false,18779us,false,1.2813105474595612,step,10ms,10ms
0529_0740,S_149998854,charon,1000,996.1157684919489,996.1157684919489,116.74253461,114.98207239999999,112.94994700000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0529_0740.json,12500us,2ms,0.001,0.05,11593us,12500us,charon,true,0.001,1000us,400,true,12238us,127,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,29998us
0529_1807,S_149998854,dagor,10000,189.80384929263042,100.14254487008658,999.03876836,991.7327586,451.183001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-10000-0529_1807.json,12500us,57639us,0.001,1.0505367935938876,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,13649us,0.02,9,400,10ms,true,true,1.264020410236702,false,1000us,false,0.02,step,10ms,10ms
0529_1055,S_149998854,breakwater,14000,4787.777607059884,4715.6979915669945,632.3471536499997,488.2327450999999,258.09544900000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-14000-0529_1055.json,12500us,2ms,0.2895180150248522,0.05,10ms,4618us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1776,82us,true,true,0.01,false,18779us,false,1.2813105474595612,step,10ms,10ms
0530_0103,S_161142529,dagor,7000,5449.05284694876,5449.05284694876,204.76404378,171.6293332,116.171635,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-7000-0530_0103.json,12500us,6193us,0.001,1.189880849637384,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,3806us,0.02,9,400,10ms,true,true,2.0144790634632894,false,1000us,false,0.02,step,10ms,10ms
0529_1910,S_102000854,charon,8000,6085.919516777497,6085.611150365014,146.98972865000002,105.03802774999998,60.2593875,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-8000-0529_1910.json,12500us,2ms,0.001,0.05,17185us,12500us,charon,true,0.001,1000us,400,true,4716us,62,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22259us
0531_0316,S_149998854,charon,12000,2696.878295140346,2696.878295140346,238.14662972,203.4886738,131.813597,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0531_0316.json,12500us,2ms,0.001,0.05,738us,12500us,charon,true,0.001,1000us,400,true,11623us,245,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,53636us
0531_0733,S_149998854,dagor,12000,148.46378107063094,40.69617871124166,984.7839851999998,945.648828,809.456075,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-12000-0531_0733.json,12500us,97787us,0.001,1.0808000112231257,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,6096us,0.02,9,400,10ms,true,true,1.3617092705565867,false,1000us,false,0.02,step,10ms,10ms
0530_1229,S_102000854,breakwaterd,7000,209.8683061052877,209.8683061052877,150.28124547,136.5093922,101.11696699999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-7000-0530_1229.json,11335us,2ms,8.52203709658313,0.05,10ms,28396us,breakwaterd,true,9.892631925098605,16898us,1415,true,100us,0,10ms,7.16324267765976,20,108,4947us,true,true,0.01,false,18100us,false,9.873027806416664,step,45230us,10ms
0530_0353,S_161142529,charon,12000,7468.167554790515,5407.500597115725,861.5047928,764.145375,186.090464,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0530_0353.json,12500us,2ms,0.001,0.05,3466us,12500us,charon,true,0.001,1000us,400,true,26304us,135,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,2132us
0529_0123,S_161142529,breakwaterd,10000,6557.95240830728,1087.0605335488788,920.3117606,795.73085,465.830155,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0529_0123.json,73438us,2ms,29.650981635162196,0.05,10ms,23238us,breakwaterd,true,10.0,20000us,1,true,100us,0,10ms,0.0,20,400,5000us,true,true,0.01,false,0us,false,0.0,step,80085us,10ms
0529_0047,S_161142529,breakwaterd,10000,2420.9532470158083,2375.3212147206073,388.59605067,310.50321655,187.959745,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0529_0047.json,36311us,2ms,1.7410064597889685,0.05,10ms,26072us,breakwaterd,true,5.984254797986397,4788us,2475,true,100us,0,10ms,9.103968262162901,20,123,3882us,true,true,0.01,false,14893us,false,1.0434288465238961,step,15740us,10ms
0531_0243,S_161142529,dagor,16000,293.9991495536796,89.83876451518363,995.63625312,830.8452079999995,470.306895,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-16000-0531_0243.json,12500us,83893us,0.001,1.15336876586056,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,11079us,0.02,15,400,10ms,true,true,2.6460983453985114,false,1000us,false,0.02,step,10ms,10ms
0529_1246,S_149998854,breakwater,10000,4940.270800944984,4923.166455369611,528.9766774000001,412.198575,223.977197,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0529_1246.json,12500us,2ms,0.2895180150248522,0.05,10ms,4618us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1776,82us,true,true,0.01,false,18779us,false,1.2813105474595612,step,10ms,10ms
0529_0141,S_161142529,charon,2000,1994.8874763772137,1994.8874763772137,72.022062,70.0093317,67.382764,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-2000-0529_0141.json,12500us,2ms,0.001,0.05,2532us,12500us,charon,true,0.001,1000us,400,true,11975us,37,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,11003us
0531_0635,S_102000854,dagor,16000,347.0454790019602,46.497553870992895,1002.18196455,993.0243745,689.2769315,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-16000-0531_0635.json,12500us,100000us,0.001,2.0,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,20000us,0.02,20,400,10ms,true,true,3.0,false,1000us,false,0.02,step,10ms,10ms
0531_0106,S_161142529,dagor,16000,5875.149167273598,1499.266893499432,931.9342714999999,849.97413925,458.69872250000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-16000-0531_0106.json,12500us,14898us,0.001,0.8346096047342539,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,13738us,0.02,7,400,10ms,true,true,1.6760694853372549,false,1000us,false,0.02,step,10ms,10ms
0529_1935,S_102000854,dagor,13000,4144.18424394195,3435.4263041509007,334.34796436999994,283.35747200000003,149.239887,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-13000-0529_1935.json,12500us,1582us,0.001,0.274757894880173,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,5443us,0.02,16,400,10ms,true,true,2.6518845382867213,false,1000us,false,0.02,step,10ms,10ms
0529_1854,S_102000854,charon,2000,1983.6977911876838,1983.6977911876838,44.58544193999999,42.3877429,40.30401,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-2000-0529_1854.json,12500us,2ms,0.001,0.05,17185us,12500us,charon,true,0.001,1000us,400,true,4716us,62,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22259us
0531_0008,S_102000854,breakwaterd,16000,5742.687424614191,80.39802897245244,996.93700043,962.1329007,561.985805,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-16000-0531_0008.json,75060us,2ms,27.101385616867613,0.05,10ms,31082us,breakwaterd,true,8.859420993107745,1300us,3117,true,100us,0,10ms,3.5726976000249975,20,247,15us,true,true,0.01,false,6532us,false,5.7367948667228585,step,91768us,10ms
0530_0909,S_161142529,breakwaterd,12000,6314.003450300723,2441.458141795724,731.6584407599997,639.8863288999999,384.249675,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0530_0909.json,51839us,2ms,7.74265239683669,0.05,10ms,36922us,breakwaterd,true,7.343868416364185,8830us,1293,true,100us,0,10ms,5.862733321486044,20,385,1239us,true,true,0.01,false,3333us,false,4.1729548956761615,step,83015us,10ms
0530_2110,S_102000854,breakwater,16000,6920.156273993531,1883.6999076399186,967.2850868300005,634.9939224499998,286.5141785,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0530_2110.json,12500us,2ms,17.527783045920767,0.05,10ms,17575us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,79,425us,true,true,0.01,false,3396us,false,1.7892133270076946,step,10ms,10ms
0529_1852,S_102000854,charon,1000,990.2229463724145,990.2229463724145,43.578339,42.5068785,40.960144,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0529_1852.json,12500us,2ms,0.001,0.05,17185us,12500us,charon,true,0.001,1000us,400,true,4716us,62,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22259us
0529_1857,S_102000854,dagor,10000,1627.727388180157,105.79767142704978,1004.71006536,992.3755768,760.351421,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-10000-0529_1857.json,12500us,43209us,0.001,0.42810294820676,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,11458us,0.02,17,400,10ms,true,true,2.948000329259253,false,1000us,false,0.02,step,10ms,10ms
0531_0137,S_149998854,charon,12000,1989.3876899527359,1989.3876899527359,212.51126298999998,130.22983324999996,114.513806,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0531_0137.json,12500us,2ms,0.001,0.05,28403us,12500us,charon,true,0.001,1000us,400,true,562us,48,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,61414us
0529_0441,S_102000854,breakwater,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-10000-0529_0441.json,12500us,2ms,20.0,0.05,10ms,100us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,2000,5000us,true,true,0.01,false,20000us,false,2.0,step,10ms,10ms
0529_2110,S_149998854,charon,10000,4597.239846973547,4489.836446351065,636.1652956499998,434.4475435,170.362643,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0529_2110.json,12500us,2ms,0.001,0.05,6944us,12500us,charon,true,0.001,1000us,400,true,14640us,13,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,48604us
0530_0826,S_161142529,breakwaterd,12000,46.38773436631318,46.38773436631318,191.37345470000008,171.05561075,138.9757615,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0530_0826.json,57965us,2ms,12.51066014107722,0.05,10ms,13693us,breakwaterd,true,1.862602113776709,8964us,2694,true,100us,0,10ms,3.4556072704304777,20,121,1us,true,true,0.01,false,2935us,false,7.203244934421581,step,45709us,10ms
0531_0043,S_102000854,breakwaterd,16000,5368.443412327395,4139.575640546047,546.7057320999995,463.3573882,146.532532,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-16000-0531_0043.json,32164us,2ms,26.926819962932356,0.05,10ms,33948us,breakwaterd,true,7.554839123285924e-09,13402us,3962,true,100us,0,10ms,2.127348418536674,20,80,1992us,true,true,0.01,false,6207us,false,0.0,step,81628us,10ms
0531_0730,S_161142529,dagor,3000,2560.914888006618,2560.914888006618,84.59629127999999,78.1590807,68.210267,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-3000-0531_0730.json,12500us,1000us,0.001,0.28728230544397093,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,11785us,0.02,20,400,10ms,true,true,3.0,false,1000us,false,0.02,step,10ms,10ms
0531_0008,S_149998854,breakwaterd,12000,3775.3209327562477,3129.0026842456414,956.3118373000002,797.1050395000001,370.381988,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-12000-0531_0008.json,58983us,2ms,8.633260157590462,0.05,10ms,20621us,breakwaterd,true,4.9157315928033825,12196us,734,true,100us,0,10ms,0.5336254511708038,20,271,97us,true,true,0.01,false,4232us,false,1.3002857211827767,step,61670us,10ms
0529_0212,S_161142529,charon,10000,6464.77255345992,6464.77255345992,259.81831550000004,188.6814195,115.4428525,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-10000-0529_0212.json,12500us,2ms,0.001,0.05,12932us,12500us,charon,true,0.001,1000us,400,true,13270us,150,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,25559us
0530_0718,S_149998854,breakwater,9000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-9000-0530_0718.json,12500us,2ms,0.4441517380443736,0.05,10ms,100us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,729,0us,true,true,0.01,false,20000us,false,0.05527445026192393,step,10ms,10ms
0529_0314,S_102000854,charon,10000,5801.027423646586,5527.913246181622,334.4255509200002,210.02793199999974,60.834653,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0529_0314.json,12500us,2ms,0.001,0.05,5071us,12500us,charon,true,0.001,1000us,400,true,7119us,150,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,12673us
0530_1536,S_102000854,breakwater,11000,5957.042697203096,5957.042697203096,167.04771095,137.361818,78.7831625,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-11000-0530_1536.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0530_1832,S_102000854,charon,16000,3663.376579527481,3570.320143990423,245.61366203,150.54330195000009,51.4447205,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-16000-0530_1832.json,12500us,2ms,0.001,0.05,1794us,12500us,charon,true,0.001,1000us,400,true,2124us,132,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,20443us
0530_1934,S_161142529,charon,16000,6814.38764374708,4947.581081139304,983.8220030699999,870.3950261999997,234.087923,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-16000-0530_1934.json,12500us,2ms,0.001,0.05,24454us,12500us,charon,true,0.001,1000us,400,true,29438us,47,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,13950us
0529_0348,S_161142529,breakwater,10000,7858.473032607758,7282.389309811183,441.36224860000004,372.0263453499998,210.78050050000002,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-10000-0529_0348.json,12500us,2ms,1.707052339940599e-08,0.05,10ms,13376us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,2000,5000us,true,true,0.01,false,20000us,false,5.220559763451731e-09,step,10ms,10ms
